fecha,hora,pelicula,cine,cadena,barrio,direccion,formato,version,duracion_min,genero,link_compra
2026-05-16,13:50,Super Mario Galaxy: La Película,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",3D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://ventas.cinemultiplex.com.ar/funcion?df=184-20355-254401-20260516
2026-05-16,13:55,Michael,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,127,Música; Drama; Historia,https://www.voyalcine.net/pelicula.aspx?filmid=5618&performanceid=337540
2026-05-16,14:00,El Diablo Viste A La Moda 2,Atlas Alcorta,Atlas Cines,Buenos Aires,"Jerónimo Salguero 3172, Alcorta Shopping",2D,Subtitulada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=194
2026-05-16,14:00,Super Mario Galaxy: La Película,Atlas Flores,Atlas Cines,Buenos Aires,"Rivera Indarte 44, Flores",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.atlascines.com/Peliculas?codPelicula=400&codComplejo=197
2026-05-16,14:00,Super Mario Galaxy: La Película,Atlas Liniers,Atlas Cines,Buenos Aires,"Av. Rivadavia 11177, Liniers",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.atlascines.com/Peliculas?codPelicula=400&codComplejo=198
2026-05-16,14:00,Michael,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Doblada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,14:00,Michael,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Doblada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,14:00,Super Mario Galaxy: La Película,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-05-16,14:00,Las Ovejas Detectives,Cinépolis Houssay,Cinépolis,Buenos Aires,"Av. Corrientes 917, Buenos Aires",2D,Doblada,109,Misterio; Comedia; Familia,https://cinepolis.com/ar/asientos?country=ar&movie=las-ovejas-detectives&cinema=cinepolis-houssay-buenos-aires&selected=cinepolis-houssay-buenos-aires&session=24613
2026-05-16,14:00,Super Mario Galaxy: La Película,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-05-16,14:00,El Diablo Viste A La Moda 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,14:00,Michael,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,127,Música; Drama; Historia,https://ventas.cinemultiplex.com.ar/funcion?df=182-20476-223343-20260516
2026-05-16,14:00,El Diablo Viste A La Moda 2,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,120,Comedia; Drama,https://www.voyalcine.net/pelicula.aspx?filmid=5614&performanceid=337532
2026-05-16,14:10,Michael,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,127,Música; Drama; Historia,https://www.atlascines.com/Peliculas?codPelicula=441&codComplejo=191
2026-05-16,14:10,Michael,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,14:10,Obsesión,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,91,Suspense,https://www.cinemark.com.ar
2026-05-16,14:10,Super Mario Galaxy: La Película,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.voyalcine.net/pelicula.aspx?filmid=5513&performanceid=337544
2026-05-16,14:15,El Diablo Viste A La Moda 2,Cinépolis Houssay,Cinépolis,Buenos Aires,"Av. Corrientes 917, Buenos Aires",2D,Doblada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-houssay-buenos-aires&selected=cinepolis-houssay-buenos-aires&session=24641
2026-05-16,14:15,El Diablo Viste A La Moda 2,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126696
2026-05-16,14:15,Michael,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Doblada,127,Música; Drama; Historia,https://www.voyalcine.net/pelicula.aspx?filmid=5618&performanceid=337536
2026-05-16,14:20,El Drama,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,106,Romance; Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=435&codComplejo=191
2026-05-16,14:20,El Diablo Viste A La Moda 2,Atlas Flores,Atlas Cines,Buenos Aires,"Rivera Indarte 44, Flores",2D,Doblada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=197
2026-05-16,14:20,Las Ovejas Detectives,Atlas Flores,Atlas Cines,Buenos Aires,"Rivera Indarte 44, Flores",2D,Doblada,109,Misterio; Comedia; Familia,https://www.atlascines.com/Peliculas?codPelicula=463&codComplejo=197
2026-05-16,14:20,El Diablo Viste A La Moda 2,Atlas Liniers,Atlas Cines,Buenos Aires,"Av. Rivadavia 11177, Liniers",2D,Doblada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=198
2026-05-16,14:20,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,14:20,Mortal Kombat 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,14:20,El Diablo Viste A La Moda 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,14:20,Mortal Kombat 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",4DX,Subtitulada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,14:20,Mortal Kombat 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,14:20,El Diablo Viste A La Moda 2,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Doblada,120,Comedia; Drama,https://www.voyalcine.net/pelicula.aspx?filmid=5614&performanceid=337520
2026-05-16,14:25,Las Ovejas Detectives,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,109,Misterio; Comedia; Familia,https://ventas.cinemultiplex.com.ar/funcion?df=184-20547-254402-20260516
2026-05-16,14:30,Risa Y La Cabina Del Viento,Cine Gaumont,Espacio INCAA,Buenos Aires,"Av. Rivadavia 1635, Congreso",2D,Doblada,97,Drama; Fantasía,https://www.cinegaumont.ar/pelicula.aspx?filmid=765&performanceid=154896
2026-05-16,14:30,Mortal Kombat 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,14:30,Mortal Kombat 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",XD,Subtitulada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,14:30,Mortal Kombat 2,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.voyalcine.net/pelicula.aspx?filmid=5678&performanceid=337524
2026-05-16,14:35,Mortal Kombat 2,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",4DX,Subtitulada,116,Acción; Fantasía; Aventura,https://ventas.cinemultiplex.com.ar/funcion?df=182-20520-223346-20260516
2026-05-16,14:40,Mortal Kombat 2,Atlas Liniers,Atlas Cines,Buenos Aires,"Av. Rivadavia 11177, Liniers",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.atlascines.com/Peliculas?codPelicula=454&codComplejo=198
2026-05-16,14:40,Sueños de Oslo,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,110,Romance; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=suenios-de-oslo&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126585
2026-05-16,14:40,Obsesión,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,91,Suspense,https://www.cinemark.com.ar
2026-05-16,14:40,El Diablo Viste A La Moda 2,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,120,Comedia; Drama,https://www.voyalcine.net/pelicula.aspx?filmid=5614&performanceid=337548
2026-05-16,14:45,La Luna de Coco,Cine Gaumont,Espacio INCAA,Buenos Aires,"Av. Rivadavia 1635, Congreso",2D,Doblada,67,Comedia; Drama,https://www.cinegaumont.ar/pelicula.aspx?filmid=778&performanceid=154893
2026-05-16,14:45,"Tú, yo & la Toscana",Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,105,Romance; Comedia,https://www.voyalcine.net/pelicula.aspx?filmid=5737&performanceid=337528
2026-05-16,14:50,El Diablo Viste A La Moda 2,Atlas Alcorta,Atlas Cines,Buenos Aires,"Jerónimo Salguero 3172, Alcorta Shopping",2D,Subtitulada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=194
2026-05-16,14:50,El Diablo Viste A La Moda 2,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=191
2026-05-16,14:50,Mortal Kombat 2,Atlas Flores,Atlas Cines,Buenos Aires,"Rivera Indarte 44, Flores",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.atlascines.com/Peliculas?codPelicula=454&codComplejo=197
2026-05-16,14:50,Obsesión,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,91,Suspense,https://www.cinemark.com.ar
2026-05-16,14:50,Exit 8,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Subtitulada,95,Terror; Misterio,https://www.cinemark.com.ar
2026-05-16,15:00,Mortal Kombat 2,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.atlascines.com/Peliculas?codPelicula=454&codComplejo=191
2026-05-16,15:00,El Diablo Viste A La Moda 2,Atlas Flores,Atlas Cines,Buenos Aires,"Rivera Indarte 44, Flores",2D,Doblada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=197
2026-05-16,15:00,"Tú, yo & la Toscana",Atlas Patio Bullrich,Atlas Cines,Buenos Aires,"Av. del Libertador 750, Patio Bullrich",2D,Subtitulada,105,Romance; Comedia,https://www.atlascines.com/Peliculas?codPelicula=471&codComplejo=195
2026-05-16,15:00,Nuestra Tierra,Cine Gaumont,Espacio INCAA,Buenos Aires,"Av. Rivadavia 1635, Congreso",2D,Doblada,119,Documental,https://www.cinegaumont.ar/pelicula.aspx?filmid=611&performanceid=154887
2026-05-16,15:00,Super Mario Galaxy: La Película,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-05-16,15:00,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,15:00,Mortal Kombat 2,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Doblada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,15:00,El Diablo Viste A La Moda 2,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126607
2026-05-16,15:00,"Tú, yo & la Toscana",Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,105,Romance; Comedia,https://cinepolis.com/ar/asientos?country=ar&movie=tu-yo-y-la-toscana&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126637
2026-05-16,15:00,Umamusume: Pretty Derby,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Subtitulada,108,Animación; Drama; Comedia; Fantasía,https://www.cinemark.com.ar
2026-05-16,15:00,En la zona gris,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,98,Acción; Suspense,https://ventas.cinemultiplex.com.ar/funcion?df=184-20560-254410-20260516
2026-05-16,15:00,Las Ovejas Detectives,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Doblada,109,Misterio; Comedia; Familia,https://www.voyalcine.net/pelicula.aspx?filmid=5707&performanceid=337710
2026-05-16,15:10,Las Ovejas Detectives,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Doblada,109,Misterio; Comedia; Familia,https://www.atlascines.com/Peliculas?codPelicula=463&codComplejo=191
2026-05-16,15:10,Super Mario Galaxy: La Película,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-05-16,15:10,Obsesión,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,91,Suspense,https://www.voyalcine.net/pelicula.aspx?filmid=5735&performanceid=337552
2026-05-16,15:15,Obsesión,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Doblada,91,Suspense,https://www.cinemark.com.ar
2026-05-16,15:15,El Diablo Viste A La Moda 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,15:15,El Diablo Viste A La Moda 2,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,120,Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=182-20488-223349-20260516
2026-05-16,15:15,Proyecto Fin del Mundo,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,156,Ciencia ficción; Aventura,https://ventas.cinemultiplex.com.ar/funcion?df=182-20331-223355-20260516
2026-05-16,15:15,"Tú, yo & la Toscana",Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,105,Romance; Comedia,https://ventas.cinemultiplex.com.ar/funcion?df=182-20572-223352-20260516
2026-05-16,15:15,Mortal Kombat 2,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",4DX,Doblada,116,Acción; Fantasía; Aventura,https://ventas.cinemultiplex.com.ar/funcion?df=184-20518-254407-20260516
2026-05-16,15:20,Super Mario Galaxy: La Película,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",4DX,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.atlascines.com/Peliculas?codPelicula=400&codComplejo=191
2026-05-16,15:20,Las Ovejas Detectives,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Doblada,109,Misterio; Comedia; Familia,https://cinepolis.com/ar/asientos?country=ar&movie=las-ovejas-detectives&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126792
2026-05-16,15:25,Michael,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,127,Música; Drama; Historia,https://ventas.cinemultiplex.com.ar/funcion?df=182-20469-223351-20260516
2026-05-16,15:25,Super Mario Galaxy: La Película,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://ventas.cinemultiplex.com.ar/funcion?df=182-20356-223357-20260516
2026-05-16,15:30,El Diablo Viste A La Moda 2,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=191
2026-05-16,15:30,El Diablo Viste A La Moda 2,Atlas Patio Bullrich,Atlas Cines,Buenos Aires,"Av. del Libertador 750, Patio Bullrich",2D,Subtitulada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=195
2026-05-16,15:30,El Diablo Viste A La Moda 2,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,15:30,Umamusume: Pretty Derby,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Subtitulada,108,Animación; Drama; Comedia; Fantasía,https://www.cinemark.com.ar
2026-05-16,15:30,El Diablo Viste A La Moda 2,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,120,Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=184-20480-254412-20260516
2026-05-16,15:40,Michael,Atlas Liniers,Atlas Cines,Buenos Aires,"Av. Rivadavia 11177, Liniers",2D,Doblada,127,Música; Drama; Historia,https://www.atlascines.com/Peliculas?codPelicula=441&codComplejo=198
2026-05-16,15:40,El Diablo Viste A La Moda 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,15:45,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,15:45,El Diablo Viste A La Moda 2,Cinépolis Houssay,Cinépolis,Buenos Aires,"Av. Corrientes 917, Buenos Aires",2D,Doblada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-houssay-buenos-aires&selected=cinepolis-houssay-buenos-aires&session=24681
2026-05-16,15:45,El Diablo Viste A La Moda 2,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126705
2026-05-16,15:45,El Diablo Viste A La Moda 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,15:45,En la zona gris,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,98,Acción; Suspense,https://ventas.cinemultiplex.com.ar/funcion?df=182-20561-223354-20260516
2026-05-16,15:45,Super Mario Galaxy: La Película,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",3D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://ventas.cinemultiplex.com.ar/funcion?df=184-20355-254408-20260516
2026-05-16,15:50,Michael,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,15:50,Mortal Kombat 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,15:55,El Diablo Viste A La Moda 2,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,120,Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=182-20488-223348-20260516
2026-05-16,15:55,Mortal Kombat 2,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",XD,Doblada,116,Acción; Fantasía; Aventura,https://ventas.cinemultiplex.com.ar/funcion?df=184-20517-254406-20260516
2026-05-16,15:55,Michael,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,127,Música; Drama; Historia,https://ventas.cinemultiplex.com.ar/funcion?df=184-20468-254411-20260516
2026-05-16,16:00,Umamusume: Pretty Derby,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,108,Animación; Drama; Comedia; Fantasía,https://www.atlascines.com/Peliculas?codPelicula=472&codComplejo=191
2026-05-16,16:00,Super Mario Galaxy: La Película,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.atlascines.com/Peliculas?codPelicula=400&codComplejo=191
2026-05-16,16:00,Umamusume: Pretty Derby,Atlas Flores,Atlas Cines,Buenos Aires,"Rivera Indarte 44, Flores",2D,Subtitulada,108,Animación; Drama; Comedia; Fantasía,https://www.atlascines.com/Peliculas?codPelicula=472&codComplejo=197
2026-05-16,16:00,El Diablo Viste A La Moda 2,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
